FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.015672,0.75014,0.052333,-0.14069,0.46543,0.014453,-0.23953,0.41617,-0.17966,0.15001,0.45827,0.015404,0.26267,0.39038,-0.16542,-0.27508,0.44586,-0.40483,0.28499,0.40903,-0.39056,-0.072857,-0.000636,-0.03298,0.076828,-0.005185,-0.034395,-0.12784,-0.36228,-0.051569,0.11379,-0.40665,-0.027207,-0.13309,-0.73117,-0.05164,0.12481,-0.75216,-0.060579
1,0.012377,0.75598,0.05127,-0.14149,0.4719,0.014041,-0.24287,0.44994,-0.18346,0.14632,0.46811,0.014665,0.26568,0.42061,-0.16812,-0.27918,0.48176,-0.40881,0.28799,0.46766,-0.40464,-0.071922,0.005989,-0.031723,0.078017,0.002143,-0.034596,-0.1248,-0.35671,-0.050505,0.11693,-0.39706,-0.02616,-0.12863,-0.7173,-0.044507,0.13032,-0.74603,-0.059111
2,0.012127,0.75548,0.052079,-0.1412,0.47232,0.014172,-0.24523,0.47335,-0.18273,0.14385,0.47148,0.015319,0.26864,0.4395,-0.16692,-0.27877,0.53465,-0.41053,0.28637,0.49909,-0.4077,-0.071883,0.006765,-0.031071,0.078175,0.003187,-0.033831,-0.12499,-0.3565,-0.050332,0.11684,-0.39718,-0.026111,-0.12901,-0.71962,-0.046946,0.13036,-0.74635,-0.058526
3,0.011861,0.75569,0.053472,-0.14079,0.47296,0.014288,-0.24933,0.49746,-0.1779,0.14358,0.47377,0.016104,0.26521,0.47455,-0.17071,-0.27863,0.57005,-0.41131,0.28805,0.5486,-0.40779,-0.071888,0.008563,-0.029706,0.078299,0.004712,-0.033318,-0.12526,-0.35598,-0.050164,0.11676,-0.39737,-0.026042,-0.12887,-0.7222,-0.048174,0.13037,-0.74609,-0.057842
4,0.011693,0.75574,0.054199,-0.14019,0.47576,0.014656,-0.2438,0.52763,-0.1741,0.1436,0.4754,0.016609,0.26242,0.49488,-0.1707,-0.28229,0.62141,-0.41558,0.28776,0.57988,-0.40908,-0.072221,0.010156,-0.029369,0.078194,0.006047,-0.032728,-0.12561,-0.35532,-0.049753,0.11672,-0.39726,-0.02591,-0.12868,-0.72243,-0.047755,0.13034,-0.74606,-0.057742
5,0.011515,0.75577,0.054765,-0.13881,0.48002,0.014201,-0.24488,0.54151,-0.16971,0.14421,0.47707,0.017025,0.25865,0.51973,-0.17449,-0.28126,0.65116,-0.41353,0.28814,0.62514,-0.40886,-0.072411,0.012252,-0.030308,0.078081,0.007287,-0.032211,-0.12588,-0.35789,-0.048964,0.11659,-0.39763,-0.025996,-0.12934,-0.7174,-0.046297,0.13042,-0.74619,-0.057703
6,0.011352,0.75577,0.054947,-0.1386,0.48715,0.014632,-0.24543,0.59369,-0.174,0.14423,0.4802,0.018238,0.25844,0.57227,-0.15748,-0.28256,0.74723,-0.41767,0.28075,0.70807,-0.38501,-0.072456,0.015769,-0.030309,0.077874,0.010734,-0.030922,-0.12606,-0.35741,-0.048708,0.11653,-0.39744,-0.025854,-0.12926,-0.71483,-0.04383,0.13044,-0.74622,-0.056931
7,0.01146,0.75716,0.054148,-0.13864,0.494,0.0161,-0.23556,0.60486,-0.15352,0.14472,0.48774,0.019323,0.25402,0.59754,-0.15345,-0.27159,0.75744,-0.36159,0.2787,0.72968,-0.3596,-0.073116,0.020781,-0.030557,0.076875,0.015333,-0.031028,-0.12587,-0.35663,-0.049118,0.11665,-0.39611,-0.025869,-0.13017,-0.72037,-0.046132,0.13001,-0.74613,-0.057088
8,0.011397,0.75775,0.054229,-0.13828,0.49955,0.016727,-0.23302,0.62743,-0.14534,0.14467,0.49159,0.01999,0.25127,0.62435,-0.14882,-0.26954,0.79489,-0.34448,0.27705,0.77055,-0.34529,-0.073341,0.024056,-0.030573,0.076672,0.018284,-0.030699,-0.12587,-0.35656,-0.049034,0.11665,-0.39558,-0.025869,-0.13017,-0.72037,-0.046132,0.12999,-0.74613,-0.056828
9,0.011332,0.75832,0.054224,-0.13787,0.5048,0.017652,-0.22989,0.6475,-0.13669,0.14459,0.49526,0.020831,0.24784,0.64897,-0.14056,-0.26675,0.83034,-0.32555,0.27444,0.81018,-0.32648,-0.073674,0.027263,-0.030598,0.076349,0.021153,-0.030474,-0.12606,-0.35659,-0.048998,0.11639,-0.39488,-0.025888,-0.13074,-0.72204,-0.04675,0.12956,-0.74667,-0.056603
10,0.011243,0.75917,0.054218,-0.13761,0.50959,0.018561,-0.22642,0.66641,-0.12803,0.1447,0.49875,0.021589,0.24466,0.67208,-0.13198,-0.26396,0.86296,-0.30586,0.27192,0.84528,-0.30638,-0.073926,0.030243,-0.030661,0.075996,0.02393,-0.030349,-0.12624,-0.35665,-0.048997,0.11613,-0.39414,-0.025892,-0.13132,-0.72376,-0.04716,0.12912,-0.74719,-0.056407
11,0.011149,0.76002,0.054181,-0.13734,0.51368,0.019458,-0.22275,0.68283,-0.11909,0.14477,0.50191,0.022255,0.24188,0.69087,-0.12293,-0.26082,0.88824,-0.28289,0.27017,0.87229,-0.28709,-0.07404,0.032919,-0.030877,0.075687,0.02637,-0.030259,-0.12641,-0.35672,-0.048996,0.11587,-0.39315,-0.025909,-0.13182,-0.72363,-0.046474,0.1287,-0.74774,-0.056296
12,0.011047,0.76095,0.054033,-0.13693,0.51832,0.020393,-0.21857,0.69832,-0.10788,0.14486,0.50528,0.022858,0.23908,0.70957,-0.11472,-0.25793,0.91294,-0.26192,0.26824,0.89873,-0.26421,-0.074112,0.03545,-0.03111,0.075423,0.028749,-0.030188,-0.12657,-0.35682,-0.049002,0.11561,-0.39197,-0.025941,-0.13238,-0.72479,-0.046786,0.12837,-0.74827,-0.056321
13,0.010951,0.76189,0.053724,-0.1365,0.52356,0.021256,-0.21463,0.71192,-0.096968,0.14484,0.50845,0.02305,0.23627,0.72297,-0.10638,-0.25502,0.93596,-0.24025,0.26639,0.92038,-0.24238,-0.074098,0.038205,-0.031294,0.075138,0.031238,-0.030208,-0.12672,-0.35675,-0.04904,0.11536,-0.39083,-0.025979,-0.13298,-0.7263,-0.046748,0.12793,-0.74882,-0.056353
14,0.010847,0.76264,0.053215,-0.13603,0.52691,0.021866,-0.21268,0.72194,-0.090917,0.14483,0.51099,0.023264,0.23487,0.733,-0.098995,-0.25308,0.94836,-0.22493,0.26454,0.93956,-0.2235,-0.074079,0.040496,-0.031643,0.074987,0.033377,-0.030219,-0.12685,-0.35666,-0.04911,0.11512,-0.38975,-0.026064,-0.13358,-0.72832,-0.047246,0.12748,-0.74938,-0.056401
15,0.010762,0.76305,0.052467,-0.1356,0.52948,0.022247,-0.21075,0.73364,-0.085125,0.14481,0.51291,0.023454,0.23363,0.74086,-0.09184,-0.25039,0.96046,-0.20767,0.26281,0.94869,-0.20556,-0.074043,0.042393,-0.032137,0.074938,0.035124,-0.030315,-0.12698,-0.35656,-0.049198,0.11488,-0.38881,-0.026154,-0.13403,-0.73011,-0.048243,0.12711,-0.74986,-0.056493
16,0.010853,0.76305,0.052108,-0.1351,0.53093,0.022638,-0.20869,0.74483,-0.078619,0.14474,0.51375,0.023727,0.23244,0.7476,-0.084075,-0.24719,0.97294,-0.1909,0.26113,0.95627,-0.18875,-0.074175,0.044091,-0.032407,0.074893,0.036846,-0.030567,-0.12711,-0.35661,-0.049283,0.11455,-0.38881,-0.026296,-0.1344,-0.7319,-0.049072,0.12673,-0.75045,-0.056609
17,0.011016,0.76305,0.051788,-0.13461,0.53274,0.023033,-0.20685,0.75573,-0.072719,0.14467,0.5147,0.023976,0.23078,0.75418,-0.075918,-0.24376,0.98579,-0.17453,0.25992,0.96284,-0.17221,-0.074238,0.045911,-0.032648,0.07485,0.038618,-0.030836,-0.12726,-0.35697,-0.049381,0.1142,-0.38881,-0.026451,-0.13472,-0.73335,-0.049677,0.12635,-0.75111,-0.056753
