FrameNo, head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.009013,0.73986,-0.011624,-0.1613,0.50217,-0.066501,-0.35761,0.60023,-0.13048,0.19752,0.49438,0.027042,0.34787,0.50728,0.089583,-0.20024,0.71334,-0.081744,0.20369,0.64356,0.015071,-0.080115,0.002581,-0.039752,0.059875,-0.001193,-0.029748,-0.11641,-0.3332,0.091505,0.10565,-0.33661,-0.14575,-0.14987,-0.65982,0.26374,0.1393,-0.65071,-0.26835
1,0.011734,0.73978,-0.01053,-0.15984,0.50074,-0.066614,-0.35655,0.59977,-0.13124,0.20112,0.49251,0.031913,0.35216,0.50759,0.092606,-0.19919,0.71349,-0.081895,0.2051,0.64362,0.01771,-0.078377,0.001888,-0.038981,0.060103,-0.002116,-0.028136,-0.11597,-0.33344,0.091149,0.10626,-0.33717,-0.14524,-0.14957,-0.66016,0.26371,0.14014,-0.65274,-0.26967
2,0.013632,0.73925,-0.009244,-0.15839,0.49948,-0.066789,-0.35546,0.59964,-0.13182,0.20413,0.49228,0.0351,0.35524,0.50745,0.095597,-0.19825,0.71345,-0.082186,0.20543,0.64334,0.018864,-0.077328,0.001563,-0.038592,0.060342,-0.002763,-0.027006,-0.11538,-0.33334,0.090822,0.10653,-0.33817,-0.14472,-0.14942,-0.66012,0.26348,0.1408,-0.65409,-0.27046
3,0.014263,0.73897,-0.008916,-0.15773,0.49911,-0.066724,-0.35476,0.59958,-0.13201,0.20605,0.49239,0.036728,0.35703,0.5067,0.097653,-0.1977,0.71316,-0.082694,0.20585,0.6435,0.02083,-0.07688,0.001464,-0.03829,0.060365,-0.003273,-0.026091,-0.11505,-0.33362,0.090429,0.10687,-0.3392,-0.14388,-0.14932,-0.66048,0.26377,0.14181,-0.65904,-0.27263
4,0.014901,0.73836,-0.008932,-0.15731,0.49891,-0.066579,-0.35394,0.59943,-0.1321,0.20781,0.49282,0.038819,0.35883,0.50635,0.099831,-0.19795,0.71206,-0.082936,0.21001,0.6422,0.022546,-0.07606,0.001389,-0.037986,0.060558,-0.003519,-0.025451,-0.11461,-0.3335,0.090245,0.10689,-0.33889,-0.14347,-0.14917,-0.66057,0.26369,0.14108,-0.65558,-0.26939
5,0.015405,0.73798,-0.008942,-0.15687,0.49833,-0.066711,-0.35333,0.59925,-0.13253,0.20841,0.49207,0.039655,0.35926,0.50676,0.10073,-0.19859,0.71108,-0.083629,0.20896,0.64145,0.022416,-0.075586,0.001196,-0.038061,0.060623,-0.003686,-0.025349,-0.11446,-0.33363,0.090139,0.10689,-0.33892,-0.14344,-0.14922,-0.66081,0.2636,0.14122,-0.65576,-0.2703
6,0.016221,0.73763,-0.009408,-0.15673,0.49797,-0.066856,-0.35281,0.59919,-0.13313,0.2086,0.49131,0.040113,0.35903,0.50742,0.10165,-0.19866,0.71084,-0.083956,0.21761,0.63879,0.026816,-0.075319,0.001002,-0.038027,0.060663,-0.003906,-0.025181,-0.11435,-0.33398,0.090001,0.107,-0.3384,-0.1433,-0.14913,-0.66095,0.26358,0.14081,-0.65486,-0.26966
7,0.013941,0.73879,-0.009519,-0.15782,0.4999,-0.067319,-0.35267,0.59821,-0.13425,0.20665,0.49391,0.037317,0.3562,0.50787,0.10084,-0.1978,0.711,-0.083534,0.20728,0.64175,0.023774,-0.075412,0.001313,-0.038227,0.060628,-0.003252,-0.025331,-0.11434,-0.33369,0.089977,0.107,-0.33848,-0.14334,-0.14882,-0.66035,0.26343,0.14037,-0.6528,-0.26827
8,0.013942,0.73879,-0.009516,-0.15779,0.4999,-0.067387,-0.35228,0.59783,-0.13486,0.20666,0.49407,0.037314,0.35626,0.50818,0.10103,-0.19779,0.71066,-0.083759,0.20701,0.64167,0.024153,-0.075169,0.001313,-0.038222,0.060669,-0.003252,-0.025211,-0.11421,-0.33376,0.089892,0.10705,-0.33848,-0.14327,-0.14868,-0.66035,0.26341,0.14059,-0.65294,-0.26822
9,0.013944,0.7388,-0.009512,-0.15783,0.5,-0.067577,-0.35197,0.5974,-0.1355,0.20668,0.49441,0.037307,0.35627,0.5085,0.10108,-0.19756,0.71059,-0.083857,0.20658,0.64167,0.024299,-0.074998,0.001307,-0.038251,0.060681,-0.003252,-0.025178,-0.11409,-0.33383,0.089849,0.10709,-0.33848,-0.14325,-0.14854,-0.66033,0.26336,0.14075,-0.65293,-0.26805
10,0.013686,0.73888,-0.009617,-0.1579,0.50027,-0.067792,-0.35169,0.59698,-0.13617,0.20668,0.49477,0.037307,0.35607,0.50889,0.10121,-0.19733,0.71059,-0.083938,0.20616,0.64167,0.024447,-0.074868,0.001307,-0.038248,0.060694,-0.003252,-0.025137,-0.11397,-0.33389,0.089811,0.10715,-0.33853,-0.14322,-0.14839,-0.6603,0.26331,0.14081,-0.65279,-0.26788
11,0.013325,0.739,-0.009721,-0.15791,0.50049,-0.068065,-0.35145,0.59657,-0.13683,0.2068,0.49465,0.037216,0.35572,0.50951,0.10132,-0.19706,0.71059,-0.08403,0.20567,0.64167,0.024614,-0.074737,0.001256,-0.038214,0.060714,-0.003322,-0.025144,-0.11387,-0.33396,0.089777,0.10722,-0.33853,-0.14321,-0.14826,-0.66022,0.26323,0.14084,-0.65258,-0.26781
