FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,-0.0045295,0.7357955,0.0854625,-0.1719655,0.5181255,0.0235335,-0.3023555,0.6886755,-0.1212825,0.1754345,0.5163955,0.0151075,0.3005744999999999,0.6865555,-0.1235325,-0.2832855,0.9246555,-0.2216125,0.2860244999999999,0.9230855,-0.2320625,-0.0782965,0.0001204999999999,8.150000000000518e-05,0.0782965,-0.0001204999999999,-8.149999999999824e-05,-0.1354854999999999,-0.4592045,0.0239585,0.1170145,-0.4547845,0.0473385,-0.1621355,-0.8110045,0.0806065,0.1340445,-0.8143845,0.0892405,0
1,-0.0045125,0.735638,0.0856185,-0.1719955,0.517988,0.0236814999999999,-0.3022455,0.689288,-0.1213305,0.1753945,0.516598,0.0152414999999999,0.3005244999999999,0.686528,-0.1233705,-0.2832755,0.924598,-0.2212205,0.2858245,0.922818,-0.2315905,-0.0782775,8.99999999999998e-05,0.0001924999999999,0.0782775,-9.000000000000024e-05,-0.0001924999999999,-0.1356255,-0.459472,0.0243955,0.1169545,-0.454762,0.0475205,-0.1620655,-0.811382,0.0813214999999999,0.1340445,-0.814992,0.0894085,0
2,-0.0045705,0.7355125,0.085035,-0.1719565,0.5180725,0.0235329999999999,-0.3022165,0.6893125,-0.121316,0.1754235,0.5168025,0.0151359999999999,0.3005935,0.6866025,-0.123356,-0.2832865,0.9247425,-0.2205359999999999,0.2856435,0.9228725,-0.231426,-0.0782735,9.64999999999998e-05,0.0002109999999999,0.0782735,-9.650000000000024e-05,-0.000211,-0.1355865,-0.4595475,0.0244959999999999,0.1170335,-0.4547474999999999,0.047554,-0.1620964999999999,-0.8114175,0.0814159999999999,0.1341635,-0.8145175,0.089664,0
3,-0.0046034999999999,0.735403,0.0850885,-0.1719605,0.5179929999999999,0.0236635,-0.3022205,0.689263,-0.1210885,0.1754495,0.516573,0.0153715,0.3006295,0.6865629999999999,-0.1233085,-0.2832604999999999,0.924663,-0.2203585,0.2856195,0.922733,-0.2312785,-0.0782595,9.400000000000032e-05,0.0002555,0.0782595,-9.39999999999999e-05,-0.0002554999999999,-0.1356005,-0.459807,0.0247575,0.1170595,-0.454847,0.0477055,-0.1621105,-0.811847,0.0815515,0.1342595,-0.814597,0.0897345,0
4,-0.0048524999999999,0.735213,0.084594,-0.1719465,0.517963,0.02368,-0.3024765,0.689603,-0.121303,0.1751835,0.515443,0.015075,0.3006435,0.686543,-0.123203,-0.2833465,0.924833,-0.220103,0.2854735,0.922633,-0.2309129999999999,-0.0782654999999999,8.799999999999997e-05,0.0002689999999999,0.0782654999999999,-8.799999999999997e-05,-0.0002689999999999,-0.1355765,-0.459747,0.024843,0.1166835,-0.453627,0.047707,-0.1621564999999999,-0.811967,0.081566,0.1340935,-0.814467,0.089917,0
5,-0.0048545,0.73519,0.084546,-0.1720555,0.5179100000000001,0.0233439999999999,-0.3024455,0.6896000000000001,-0.121225,0.1752745,0.51524,0.0151539999999999,0.3007245,0.68652,-0.123205,-0.2833155,0.92489,-0.219855,0.2854945,0.92261,-0.230855,-0.0782525,0.000128,0.0002949999999999,0.0782525,-0.0001279999999999,-0.000295,-0.1355655,-0.45903,0.0245749999999999,0.1166645,-0.45339,0.047638,-0.1619555,-0.81192,0.081735,0.1341145,-0.8144699999999999,0.090096,0
6,-0.0049254999999999,0.735063,0.0844885,-0.1721085,0.517923,0.0232985,-0.3025085,0.689633,-0.1211745,0.1752615,0.5151530000000001,0.0152125,0.3007115,0.6864830000000001,-0.1230744999999999,-0.2834284999999999,0.925083,-0.2195845,0.2854815,0.922553,-0.2307945,-0.0782515,9.8e-05,0.0003254999999999,0.0782515,-9.8e-05,-0.0003254999999999,-0.1357885,-0.459417,0.0246395,0.1165615,-0.453177,0.0475585,-0.1620085,-0.811987,0.0816755,0.1339915,-0.814437,0.0901525,0
7,-0.0051769999999999,0.734982,0.084604,-0.172178,0.517992,0.023262,-0.302668,0.689662,-0.1208569999999999,0.175072,0.515822,0.015504,0.300572,0.6865720000000001,-0.122607,-0.283798,0.925142,-0.218607,0.2853219999999999,0.922472,-0.229767,-0.078249,0.000115,0.0001869999999999,0.078249,-0.000115,-0.0001869999999999,-0.135648,-0.459528,0.024545,0.116652,-0.455048,0.047994,-0.1620579999999999,-0.8115279999999999,0.081605,0.1339219999999999,-0.814668,0.089706,0
8,-0.0053189999999999,0.7348925,0.0846155,-0.1722469999999999,0.5179925,0.0232575,-0.302787,0.6897425,-0.1207235,0.174993,0.5157825,0.0155295,0.300563,0.6865725,-0.1223635,-0.283927,0.9252325,-0.2180135,0.285263,0.9223725,-0.2291035,-0.078248,0.0001174999999999,0.0001735,0.078248,-0.0001174999999999,-0.0001735,-0.1356569999999999,-0.4595675,0.0245525,0.116583,-0.4550775,0.0480695,-0.1620769999999999,-0.8115275,0.0816185,0.133913,-0.8146975,0.0896785,0
9,-0.0054319999999999,0.73483,0.084613,-0.172311,0.51798,0.023257,-0.3029509999999999,0.68984,-0.120564,0.1749389999999999,0.51569,0.015581,0.300559,0.68657,-0.1219839999999999,-0.2840709999999999,0.92532,-0.217314,0.285239,0.92226,-0.228344,-0.078243,0.0001109999999999,0.0001729999999999,0.078243,-0.0001109999999999,-0.0001729999999999,-0.135671,-0.45961,0.024542,0.116549,-0.45521,0.048173,-0.162081,-0.8115399999999999,0.0816,0.133909,-0.8147599999999999,0.089646,0
10,-0.0055529999999999,0.734769,0.084606,-0.17238,0.517969,0.02325,-0.30313,0.6899390000000001,-0.12036,0.17487,0.515529,0.015707,0.30054,0.686559,-0.12158,-0.28422,0.925439,-0.2165599999999999,0.28521,0.922179,-0.22754,-0.078242,0.0001039999999999,0.000167,0.078242,-0.0001039999999999,-0.000167,-0.13567,-0.459671,0.024536,0.11655,-0.455351,0.048271,-0.1621,-0.811561,0.081526,0.13391,-0.814861,0.089572,0
11,-0.0056699999999999,0.7347045,0.08458,-0.17245,0.5179645,0.023224,-0.30331,0.6900445000000001,-0.1201549999999999,0.1747999999999999,0.5153945,0.015901,0.30053,0.6865645,-0.121145,-0.28436,0.9255645,-0.215715,0.28519,0.9221145,-0.226615,-0.078242,9.049999999999988e-05,0.000142,0.078242,-9.05000000000003e-05,-0.0001419999999999,-0.13567,-0.4597355,0.024511,0.11655,-0.4555455,0.048363,-0.1621,-0.8115555,0.081451,0.13391,-0.8149755,0.089492,0
12,-0.0057594999999999,0.7346379999999999,0.0846495,-0.1725604999999999,0.5179779999999999,0.0232425,-0.3035005,0.6901379999999999,-0.1198775,0.1747495,0.5153679999999999,0.0162215,0.3005195,0.686568,-0.1206875,-0.2844805,0.925698,-0.2147974999999999,0.2851694999999999,0.922068,-0.2256774999999999,-0.0782404999999999,7.900000000000008e-05,0.0001025,0.0782404999999999,-7.900000000000008e-05,-0.0001024999999999,-0.1356705,-0.459802,0.0244685,0.1165394999999999,-0.455752,0.0484485,-0.1620905,-0.811582,0.0813745,0.1338995,-0.8151120000000001,0.0893765,0
13,-0.0058845,0.734585,0.0848985,-0.1727295,0.518015,0.0234284999999999,-0.3037895,0.690255,-0.1195035,0.1746605,0.515345,0.0166715,0.3005105,0.686555,-0.1200135,-0.2846295,0.925845,-0.2137335,0.2851505,0.922005,-0.2245535,-0.0782355,6.899999999999983e-05,6.749999999999812e-05,0.0782355,-6.900000000000005e-05,-6.749999999999812e-05,-0.1356795,-0.459945,0.0244235,0.1165405,-0.455835,0.0485415,-0.1620995,-0.811645,0.0812615,0.1338805,-0.815255,0.0892815,0
14,-0.0060135,0.7345505,0.085225,-0.1728885,0.5180405,0.0236209999999999,-0.3040985,0.6904005000000001,-0.119171,0.1745715,0.5152705000000001,0.01712,0.3004915,0.6865105,-0.119411,-0.2847685,0.9259505,-0.212791,0.2851315,0.9219605,-0.223611,-0.0782305,5.250000000000003e-05,2.8000000000000247e-05,0.0782305,-5.250000000000003e-05,-2.8000000000000247e-05,-0.1356685,-0.4600595,0.0243649999999999,0.1165515,-0.4559395,0.0485769999999999,-0.1620985,-0.8117194999999999,0.081121,0.1338715,-0.8153994999999999,0.089174,0
