FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,0.995561,0.7665035,0.072158,0.841114,0.4651135,0.065902,0.815684,0.2149835,0.065763,1.161994,0.4662435,0.070601,1.1820739999999998,0.2144535,0.065637,0.8047839999999999,0.0124614999999999,-0.008132,1.204664,0.0115975,-0.003421,0.926683,-0.0016025,-0.000641,1.073317,0.0016024999999999,0.000641,0.891214,-0.4100265,0.018749,1.127224,-0.3758465,-0.0092889999999999,0.890594,-0.7371265,-0.0065679999999999,1.134404,-0.7270165,-0.0033279999999999,0
1,0.9959655,0.7663585,0.0718325,0.8435875000000002,0.4642485,0.0667565,0.8163475,0.2145385,0.0657615,1.1621175,0.4662985,0.0707475,1.1819075,0.2142785,0.0654005,0.8057875000000001,0.0102145,-0.0075044999999999,1.2043975,0.0116385,-0.0044065,0.9268375,-0.0015704999999999,-0.0004254999999999,1.0731624999999998,0.0015705,0.0004255,0.8912975,-0.4109915,0.0188965,1.1275675,-0.3794515,-0.0079404999999999,0.8907775,-0.7373215,-0.0051275,1.1336375,-0.7201115,-0.0013174999999999,0
2,0.9969505,0.7663075,0.071546,0.8430285000000001,0.4642075,0.066832,0.8177585,0.2152575,0.066027,1.1628985,0.4654175,0.070435,1.1819785,0.2141674999999999,0.065334,0.8037885000000001,0.0127575,-0.007321,1.2035985,0.0116485,-0.005199,0.9268755,-0.0014464999999999,-0.000441,1.0731245,0.0014464999999999,0.0004409999999999,0.8911585,-0.4108325,0.0188789999999999,1.1278285,-0.3817525,-0.00741,0.8903985000000001,-0.7353425,-0.003126,1.1328085,-0.7225725,-0.003126,0
3,0.99722,0.766246,0.071548,0.8442140000000001,0.463206,0.067341,0.818044,0.214886,0.066067,1.162654,0.465366,0.070486,1.181944,0.214136,0.065471,0.8038540000000001,0.012079,-0.0062709999999999,1.202514,0.011792,-0.006011,0.926926,-0.0014919999999999,-0.000466,1.073074,0.001492,0.000466,0.891134,-0.4098139999999999,0.018701,1.127624,-0.382584,-0.007143,0.889414,-0.7349140000000001,-0.003143,1.132714,-0.722454,-0.0036609999999999,0
4,0.997535,0.766266,0.071523,0.841662,0.464016,0.067619,0.818252,0.214746,0.0659859999999999,1.162522,0.465326,0.070324,1.181982,0.214056,0.065364,0.803602,0.012025,-0.006512,1.202292,0.011844,-0.006646,0.926952,-0.001503,-0.000471,1.073048,0.001503,0.0004709999999999,0.891172,-0.409804,0.0185029999999999,1.127462,-0.3826739999999999,-0.007315,0.888712,-0.735464,-0.003997,1.132772,-0.722974,-0.004366,0
5,1.0004395,0.7666335,0.06869,0.8453965000000001,0.4638535,0.066157,0.8189965000000001,0.2153935,0.064864,1.1640465,0.4651135,0.068754,1.1825765,0.2139435,0.064609,0.8035365000000001,0.0123895,-0.0066289999999999,1.2020865,0.0113534999999999,-0.0065609999999999,0.9269335,-0.0012564999999999,-0.0004829999999999,1.0730665,0.0012564999999999,0.000483,0.8897665000000001,-0.4093664999999999,0.020159,1.1260465,-0.3833065,-0.0055719999999999,0.8865465000000001,-0.7338665,0.000915,1.1303365,-0.7234765000000001,-0.0014849999999999,0
6,1.000834,0.7666425,0.0687385,0.843055,0.4644825,0.0663655,0.819155,0.2152424999999999,0.0648955,1.164035,0.4650125,0.0687135,1.182635,0.2139424999999999,0.0645905,0.807455,0.0091895,-0.0057324999999999,1.202145,0.0113454999999999,-0.0065294999999999,0.926964,-0.0012515,-0.0004334999999999,1.073036,0.0012515,0.0004335,0.889985,-0.4092475,0.0202225,1.125855,-0.3814075,-0.0058944999999999,0.8866650000000001,-0.7330675,0.0018255,1.130675,-0.7228475,-0.0019794999999999,0
7,1.000417,0.766838,0.0705575,0.8438480000000002,0.463078,0.0671865,0.8181579999999999,0.2155679999999999,0.0646005,1.163988,0.465078,0.0698085,1.182628,0.2142279999999999,0.0641955,0.804268,0.011033,-0.0080685,1.202178,0.012304,-0.0090165,0.926954,-0.001439,-0.0005435,1.073046,0.001439,0.0005435,0.8902880000000001,-0.409732,0.0197945,1.126288,-0.380502,-0.0060694999999999,0.887918,-0.735722,-0.0007595,1.130468,-0.722442,-0.0026144999999999,0
8,1.000787,0.7669945,0.070451,0.844604,0.4629744999999999,0.067425,0.817914,0.2165945,0.063647,1.164184,0.4650844999999999,0.069827,1.182994,0.2144045,0.0632389999999999,0.8036340000000001,0.0120175,-0.010235,1.204414,0.0142645,-0.013451,0.926974,-0.0014514999999999,-0.000514,1.073026,0.0014515,0.000514,0.890234,-0.4096155,0.0198519999999999,1.126254,-0.3804755,-0.0059799999999999,0.887754,-0.7362055,-0.000521,1.129944,-0.7222554999999999,-0.002558,0
9,1.0010935,0.7669945,0.0704775,0.8453935000000001,0.4629744999999999,0.0676445,0.8174235,0.2193645,0.0614624999999999,1.1643035,0.4651944999999999,0.0698445,1.1838935,0.2161045,0.0611624999999999,0.8009335000000001,0.0162465,-0.0155455,1.2067735,0.0185305,-0.0208025,0.9269745,-0.0014514999999999,-0.0005145,1.0730255,0.0014515,0.0005144999999999,0.8901035,-0.4090255,0.0199064999999999,1.1261035,-0.3789555,-0.0059185,0.8873235000000002,-0.7362055,-0.0005655,1.1294135,-0.7218954999999999,-0.0027095,0
