FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,0.994571,0.7592555,0.057759,0.839337,0.4629955,0.063318,0.814707,0.2143455,0.064042,1.155797,0.4620255,0.0629639999999999,1.178767,0.2097554999999999,0.059573,0.804837,0.0086385,-0.017685,1.195287,0.0075645,-0.013293,0.927352,-0.0028935,-8.400000000000074e-05,1.0726479999999998,0.0028935,8.400000000000074e-05,0.884737,-0.4166245,0.006709,1.130447,-0.3671545,-0.01299,0.875247,-0.7394345,-0.0285229999999999,1.138307,-0.7286945,-0.005809,0
1,0.9934765,0.759252,0.0576224999999999,0.8388964999999999,0.462382,0.0645864999999999,0.8144565,0.213992,0.0640854999999999,1.1551465,0.462132,0.0644545,1.1784465,0.209762,0.0597775,0.8047165000000001,0.008331,-0.0177515,1.1977665,0.006781,-0.0096505,0.9273555,-0.002985,-6.450000000000206e-05,1.0726445,0.002985,6.449999999999512e-05,0.8853565,-0.416228,0.0066344999999999,1.1309465,-0.368018,-0.0129175,0.8760765,-0.739908,-0.0286384999999999,1.1391465,-0.728498,-0.0064635,0
2,0.9932295,0.7590435,0.0573854999999999,0.8392715,0.4620535,0.0650775,0.8144315,0.2139935,0.0639505,1.1552715,0.4623335,0.0631235,1.1784315,0.2097435,0.0599114999999999,0.8046715,0.0082705,-0.0179625,1.1961615,0.0067405,-0.0099755,0.9273645,-0.0029955,-2.750000000000669e-05,1.0726355,0.0029955,2.7499999999999747e-05,0.8853515,-0.4164465,0.0066164999999999,1.1309815,-0.3689064999999999,-0.0130925,0.8759115,-0.7396665,-0.0285975,1.1387315,-0.7292265,-0.0072115,0
3,0.9930635,0.758987,0.0572864999999999,0.8392015000000002,0.462127,0.0647875,0.8145315000000001,0.213997,0.0638794999999999,1.1548815,0.461787,0.0636795,1.1783415,0.209377,0.0604694999999999,0.8048515,0.013721,-0.0162545,1.1956915,0.006502,-0.0099425,0.9273555,-0.002966,2.9499999999994808e-05,1.0726445,0.002966,-2.9500000000001747e-05,0.8853615,-0.416443,0.0064484999999999,1.1310515,-0.369823,-0.0133005,0.8759815,-0.739883,-0.0289395,1.1386615,-0.729663,-0.0075725,0
4,0.9929675,0.7589505000000001,0.0571355,0.8391405000000001,0.4621805,0.0646424999999999,0.8146305,0.2138805,0.0639685,1.1548405,0.4622805,0.0624255,1.1780305,0.2099805,0.0609055,0.8045505,0.0137534999999999,-0.0165025,1.1951705,0.0071265,-0.0096575,0.9273615,-0.0029965,-1.5500000000001624e-05,1.0726385,0.0029965,1.5500000000001624e-05,0.8854005000000001,-0.4164995,0.0064315,1.1309105,-0.3689095,-0.0133865,0.8762805,-0.7400795,-0.0291854999999999,1.1384305,-0.7291894999999999,-0.0071495,0
5,0.992764,0.758633,0.056685,0.839093,0.4622329999999999,0.064357,0.814663,0.213783,0.063835,1.154823,0.462433,0.061541,1.178013,0.210003,0.060838,0.804493,0.013607,-0.0164889999999999,1.193653,0.007164,-0.0101829999999999,0.927373,-0.002979,-0.0001109999999999,1.072627,0.002979,0.0001109999999999,0.885703,-0.414847,0.006209,1.130903,-0.368597,-0.0135269999999999,0.8763130000000001,-0.740117,-0.0292979999999999,1.138403,-0.7314470000000001,-0.0073169999999999,0
6,0.992693,0.7586400000000001,0.0564965,0.8390839999999999,0.4622799999999999,0.0640725,0.8147940000000001,0.21376,0.0637725,1.154924,0.46259,0.0608905,1.177944,0.20993,0.0607825,0.8044140000000001,0.013132,-0.0166705,1.193644,0.007175,-0.0104785,0.927382,-0.003006,-8.94999999999993e-05,1.072618,0.0030059999999999,8.94999999999993e-05,0.885754,-0.41509,0.0060985,1.130914,-0.36837,-0.0135855,0.8767240000000001,-0.74047,-0.0298005,1.138304,-0.73017,-0.0076555,0
7,0.9924295,0.758656,0.0568255,0.8388694999999999,0.4623359999999999,0.0637695,0.8152095,0.213806,0.0602285,1.1549995,0.462246,0.0613285,1.1781595,0.210846,0.0589335,0.8047495,0.009604,-0.0200764999999999,1.1974895,0.007976,-0.0183614999999999,0.9273755,-0.003031,-0.0001274999999999,1.0726245,0.003031,0.0001275,0.8857695,-0.415964,0.0061645,1.1309395,-0.368644,-0.0134034999999999,0.8763695,-0.739834,-0.0293604999999999,1.1384295,-0.730414,-0.0086474999999999,0
8,0.9922035,0.7585839999999999,0.0568269999999999,0.8387985,0.462334,0.0637099999999999,0.8152185000000001,0.213834,0.058084,1.1549685,0.462254,0.0610509999999999,1.1782685,0.211884,0.0578389999999999,0.8050085000000001,0.010193,-0.02216,1.1991385,0.008844,-0.024359,0.9273715,-0.003059,-0.000154,1.0726285,0.003059,0.0001539999999999,0.8858585,-0.415936,0.0061059999999999,1.1309385,-0.368616,-0.013403,0.8764185,-0.739916,-0.029408,1.1384085,-0.7307060000000001,-0.008924,0
9,0.991922,0.75852,0.0569645,0.8387169999999999,0.46233,0.0635185,0.815187,0.21417,0.0552785,1.154967,0.46245,0.0607295,1.1786869999999998,0.21352,0.0558265,0.804927,0.011129,-0.0254324999999999,1.200727,0.010416,-0.0312775,0.927371,-0.003102,-0.0001694999999999,1.072629,0.0031019999999999,0.0001695,0.886057,-0.41587,0.0060345,1.131007,-0.36828,-0.0134244999999999,0.8765270000000001,-0.73973,-0.0294494999999999,1.138337,-0.73055,-0.0092774999999999,0
10,0.991648,0.7584925,0.0571524999999999,0.838681,0.4623624999999999,0.0632794999999999,0.815161,0.2145825,0.0517784999999999,1.154941,0.4628224999999999,0.0605624999999999,1.1793809999999998,0.2154825,0.0530785,0.804841,0.0120814999999999,-0.0301745,1.202931,0.0122245,-0.0401585,0.927373,-0.0031515,-0.0001505,1.072627,0.0031515,0.0001504999999999,0.886221,-0.4157775,0.0059584999999999,1.131081,-0.3678275,-0.0134445,0.876641,-0.7396575000000001,-0.0295145,1.138261,-0.7303775,-0.0095915,0
