FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.021523,0.768918,0.073502,0.824418,0.554768,0.038293,0.630128,0.722928,-0.0058809999999999,1.1968379999999998,0.532108,0.018415,1.418408,0.681208,-0.025927,0.595718,1.023498,-0.047307,1.457608,0.981468,-0.066343,0.938897,0.001037,0.0001859999999999,1.061103,-0.001037,-0.0001859999999999,0.863288,-0.539202,0.0079199999999999,1.132948,-0.500242,0.00402,0.834098,-0.900342,-0.0402649999999999,1.170378,-0.8837619999999999,-0.034336,1
1,1.0213154999999998,0.7695175,0.0736205,0.8243665,0.5546975,0.0382505,0.6298265000000001,0.7230074999999999,-0.0058754999999999,1.1966165,0.5329674999999999,0.0196975,1.4182165,0.6811075,-0.0258024999999999,0.5955064999999999,1.0231975,-0.0474035,1.4600965,0.9205775,-0.0674314999999999,0.9388735,0.0010035,0.0002645,1.0611265,-0.0010035,-0.0002644999999999,0.8545965,-0.5847125000000001,0.0126525,1.1329665,-0.4967625,0.0037395,0.8343265,-0.9080525,-0.0483934999999999,1.1707165,-0.8850125000000001,-0.0360245,1
2,1.021373,0.7694915,0.073479,0.824364,0.5546715,0.038092,0.629714,0.7227915,-0.005979,1.196904,0.5336215,0.0204169999999999,1.417694,0.6804115000000001,-0.025608,0.5954440000000001,1.0232614999999998,-0.047643,1.460424,0.9209915,-0.067494,0.938866,0.0009675,0.000146,1.0611339999999998,-0.0009675,-0.000146,0.854734,-0.5848085,0.0122309999999999,1.1397739999999998,-0.5828685,0.0105859999999999,0.832694,-0.9160385,-0.058024,1.171114,-0.8894584999999999,-0.0370669999999999,1
3,1.0210535,0.768757,0.073163,0.8240605,0.554427,0.038331,0.6291005000000001,0.722387,-0.006309,1.1969405,0.5334369999999999,0.0206499999999999,1.4170205,0.679477,-0.025477,0.5950905,1.022587,-0.047942,1.4600705,0.920607,-0.067975,0.9390855,0.001328,0.0003809999999999,1.0609145,-0.001328,-0.0003809999999999,0.8613005,-0.547613,0.01079,1.1322205,-0.508983,0.0084289999999999,0.8323705,-0.916553,-0.058485,1.1827305,-0.914273,-0.080205,1
4,1.0210205,0.7689195,0.073077,0.8241275,0.5545395000000001,0.038361,0.6290475000000001,0.7223895,-0.006399,1.1971375,0.5336295,0.0209599999999999,1.4160375,0.6782295,-0.023896,0.5951075,1.0226795,-0.04811,1.4600675,0.9206295,-0.068071,0.9390335,0.0012044999999999,0.0004849999999999,1.0609665,-0.0012044999999999,-0.000485,0.8537475000000001,-0.5844904999999999,0.0118939999999999,1.1322275,-0.5086204999999999,0.0080989999999999,0.8321975,-0.9163305,-0.058251,1.1810475,-0.9135105,-0.076281,1
5,1.0209775,0.768899,0.0731425,0.8240045,0.554279,0.0383325,0.6288845000000001,0.722159,-0.0063854999999999,1.1969345,0.533509,0.0212955,1.4153745,0.677359,-0.0233325,0.5950545,1.022129,-0.0483034999999999,1.4599745,0.920609,-0.0678085,0.9390815,0.001451,0.0003835,1.0609185,-0.001451,-0.0003835,0.8630245,-0.525401,0.0065635,1.1321945,-0.513861,0.0080744999999999,0.8316045,-0.915591,-0.0568285,1.1782145,-0.912221,-0.0745484999999999,1
6,1.0211225,0.7686425,0.0733225,0.8237955,0.5543125,0.0390875,0.6288455,0.7216024999999999,-0.0064204999999999,1.1975855,0.5333424999999999,0.0222445,1.4153755,0.6767825,-0.0227945,0.5951655,1.0216525,-0.0486335,1.4602155,0.9204925,-0.0679525,0.9390125,0.0014655,0.0003275,1.0609875,-0.0014654999999999,-0.0003275,0.8607155,-0.5420975,0.0100454999999999,1.1306355,-0.4840475,0.0039945,0.8327255,-0.8953975000000001,-0.0361354999999999,1.1776755,-0.8979075,-0.0716024999999999,1
7,1.020998,0.7688075,0.0729985,0.82387,0.5543475,0.0384925,0.6289199999999999,0.7220274999999999,-0.0067655,1.19744,0.5335575,0.0219175,1.41546,0.6772374999999999,-0.0236494999999999,0.59512,1.0221375,-0.0489454999999999,1.4602,0.9206475,-0.0684495,0.939106,0.0013615,0.0002225,1.060894,-0.0013615,-0.0002225,0.85631,-0.5717725,0.0108135,1.13164,-0.4982125,0.0047415,0.83195,-0.9038325,-0.0447585,1.17453,-0.8904425,-0.0497305,1
8,1.021012,0.7687165,0.0729375,0.823858,0.5542865,0.0384695,0.628898,0.7219465,-0.0068455,1.197548,0.5335465,0.0221165,1.415238,0.6768665,-0.0234725,0.595098,1.0220465,-0.0491054999999999,1.460248,0.9204865,-0.0686935,0.939123,0.0014005,0.0001864999999999,1.060877,-0.0014004999999999,-0.0001864999999999,0.855488,-0.5765035,0.0108494999999999,1.131588,-0.4977735,0.0045644999999999,0.831928,-0.9038635,-0.0452075,1.174108,-0.8872135,-0.0467385,1
9,1.021005,0.7686605,0.072797,0.823821,0.5542305,0.038346,0.628851,0.7218605,-0.006969,1.197671,0.5335305,0.0222699999999999,1.415141,0.6767805,-0.023487,0.595161,1.0220605,-0.049359,1.460321,0.9204005,-0.068907,0.93913,0.0014225,0.0001289999999999,1.06087,-0.0014225,-0.000129,0.856151,-0.5719095,0.0105319999999999,1.131581,-0.4973595,0.0044239999999999,0.831921,-0.9028695,-0.044727,1.173631,-0.8837395,-0.043544,1
